Folder-Label,Job-Vacancy,Keywords
mechanical-Maintenance-Technician-Electrical-electrician-automation-automobile-pumbling,[57],"[""'senior"", 'security', 'operations', 'center', 'soc', 'lead', 'company', '-safeeye', 'colombo', 'we', 'search', 'contract', 'permanent', 'senior', 'operation', 'join', 'team', 'door', 'international', 'advisory', 'consultancy', 'exposure', 'open', 'possesses', 'following', 'requirements', 'key', 'responsibilities', 'manage', 'operational', 'hands-on', 'experience', 'deploying', 'managing', 'several', 'siem', 'solutions', 'incident', 'response', 'threat', 'detection', 'identifying', 'preventing', 'responding', 'events', 'client', 'management', 'attend', 'calls', 'meeting', 'regular', 'basis', 'provide', 'status', 'update', 'coordinate', 'stakeholders', 'build', 'maintain', 'positive', 'working', 'relationship', 'includes', 'subordinate', 'socs', 'supporting', 'organization', 'to', 'meet', 'objectives', 'threats', 'ensure', 'compliance', 'service', 'level', 'agreements', 'sla', 'process', 'adherence', 'improvisation', 'responsible', 'centers', 'staff', 'scheduling', 'overall', 'resource', 'usage', 'corrective', 'action', 'initiation', 'needed', 'device', 'administration', 'maintenance', 'creation', 'reports', 'dashboards', 'metrics', 'presentation', 'skills', 'bachelor’s', 'degree', 'information', 'technology', 'major', 'cyber', 'reputed', 'institution', 'preferred', 'minimum', 'year', 'domain', 'hands', 'handling', 'tasks', 'strong', 'technical', 'competence', 'understanding', 'creating', 'statistics', 'able', 'tune', 'correlation', 'rules', 'outcomes', 'via', 'event', 'orchestration', 'automation', 'soar', 'platforms', 'familiarity', 'linux', 'windows', 'capabilities', 'network', 'host', 'based', 'forensic', 'processes', 'intrusion', 'systems', 'web', 'application', 'firewalls', 'ip', 'reputation', 'current', 'cybersecurity', 'trends', 'investigation', 'malware', 'compromise', 'incidents', 'excellent', 'communication', 'oral', 'written', 'interpersonal', 'organizational', 'ability', 'multitask', 'prioritize', 'resolve', 'multiple', 'inquiries', 'leadership', 'guide', 'others', 'crisis', 'interested', 'candidates', 'send', 'cvs', 'infosafeeyecomau', 'great', 'opportunity', 'visit', 'overseas', 'attractive', ""salary'""]"
IT-Software-DB-QA-Web-Graphics-GIS,[65],"[""'lead"", 'information', 'security', 'engineer', 'company', '-ict', 'agency', 'sri', 'lanka', 'colombo', 'job', 'categories', 'it-software', 'internet', 'senior', 'management', 'directors', 'government', 'jobs', 'රජයේcid4', 'රැකියා', 'bachelors', 'degree', 'computer', 'science', 'software', 'engineering', 'electronics', 'it', 'equivalent', 'qualifications', 'related', 'field', 'recognized', 'universityinstitution', 'please', 'refer', 'advert', 'lead', 'responsibilities', 'the', 'position', 'holder', 'analytical', 'mind', 'detailed', 'understanding', 'cyber', 'methodologies', 'vulnerability', 'assessment', 'penetration', 'testing', 'vapt', 'mission', 'critical', 'owned', 'cloud', 'network', 'infrastructure', 'performing', 'application', 'assessments', 'providing', 'input', 'architectures', 'design', 'stage', 'risk', 'governance', 'incident', 'response', 'gathering', 'threat', 'intelligence', 'work', 'teams', 'configure', 'policies', 'systems', 'research', 'new', 'improved', 'solution', 'cost', 'effective', 'efficient', 'use', 'escalates', 'anomalies', 'performance', 'per', 'set', 'guidelines', 'take', 'appropriate', 'actions', 'mitigate', 'incidents', 'liaise', 'slcerts', 'locally', 'globally', 'respond', 'taking', 'strategic', 'preventive', 'measures', 'requirements', 'having', 'cisspcehcisaoffensive', 'added', 'advantage', 'minimum', 'years', 'relevant', 'hands-on', 'experience', 'strong', 'problem-solving', 'skills', 'cybersecurity', 'ability', 'agile', 'environment', 'collaborating', 'maintain', 'strict', 'confidentiality', 'establish', 'trust', 'credibility', 'act', 'complete', 'integrity', 'detail-oriented', 'resourceful', 'diligent', 'time', 'organizational', 'sound', 'judgment', 'excellent', 'communication', 'proactive', 'little', 'supervision', 'prioritize', 'tasks', 'manage', 'multiple', ""priorities'""]"
Media-Advert-Communication,[65],"[""'lead"", 'information', 'security', 'engineer', 'company', '-ict', 'agency', 'sri', 'lanka', 'colombo', 'job', 'categories', 'it-software', 'internet', 'senior', 'management', 'directors', 'government', 'jobs', 'රජයේcid4', 'රැකියා', 'bachelors', 'degree', 'computer', 'science', 'software', 'engineering', 'electronics', 'it', 'equivalent', 'qualifications', 'related', 'field', 'recognized', 'universityinstitution', 'please', 'refer', 'advert', 'lead', 'responsibilities', 'the', 'position', 'holder', 'analytical', 'mind', 'detailed', 'understanding', 'cyber', 'methodologies', 'vulnerability', 'assessment', 'penetration', 'testing', 'vapt', 'mission', 'critical', 'owned', 'cloud', 'network', 'infrastructure', 'performing', 'application', 'assessments', 'providing', 'input', 'architectures', 'design', 'stage', 'risk', 'governance', 'incident', 'response', 'gathering', 'threat', 'intelligence', 'work', 'teams', 'configure', 'policies', 'systems', 'research', 'new', 'improved', 'solution', 'cost', 'effective', 'efficient', 'use', 'escalates', 'anomalies', 'performance', 'per', 'set', 'guidelines', 'take', 'appropriate', 'actions', 'mitigate', 'incidents', 'liaise', 'slcerts', 'locally', 'globally', 'respond', 'taking', 'strategic', 'preventive', 'measures', 'requirements', 'having', 'cisspcehcisaoffensive', 'added', 'advantage', 'minimum', 'years', 'relevant', 'hands-on', 'experience', 'strong', 'problem-solving', 'skills', 'cybersecurity', 'ability', 'agile', 'environment', 'collaborating', 'maintain', 'strict', 'confidentiality', 'establish', 'trust', 'credibility', 'act', 'complete', 'integrity', 'detail-oriented', 'resourceful', 'diligent', 'time', 'organizational', 'sound', 'judgment', 'excellent', 'communication', 'proactive', 'little', 'supervision', 'prioritize', 'tasks', 'manage', 'multiple', ""priorities'""]"
R&D-Science-Research,[65],"[""'lead"", 'information', 'security', 'engineer', 'company', '-ict', 'agency', 'sri', 'lanka', 'colombo', 'job', 'categories', 'it-software', 'internet', 'senior', 'management', 'directors', 'government', 'jobs', 'රජයේcid4', 'රැකියා', 'bachelors', 'degree', 'computer', 'science', 'software', 'engineering', 'electronics', 'it', 'equivalent', 'qualifications', 'related', 'field', 'recognized', 'universityinstitution', 'please', 'refer', 'advert', 'lead', 'responsibilities', 'the', 'position', 'holder', 'analytical', 'mind', 'detailed', 'understanding', 'cyber', 'methodologies', 'vulnerability', 'assessment', 'penetration', 'testing', 'vapt', 'mission', 'critical', 'owned', 'cloud', 'network', 'infrastructure', 'performing', 'application', 'assessments', 'providing', 'input', 'architectures', 'design', 'stage', 'risk', 'governance', 'incident', 'response', 'gathering', 'threat', 'intelligence', 'work', 'teams', 'configure', 'policies', 'systems', 'research', 'new', 'improved', 'solution', 'cost', 'effective', 'efficient', 'use', 'escalates', 'anomalies', 'performance', 'per', 'set', 'guidelines', 'take', 'appropriate', 'actions', 'mitigate', 'incidents', 'liaise', 'slcerts', 'locally', 'globally', 'respond', 'taking', 'strategic', 'preventive', 'measures', 'requirements', 'having', 'cisspcehcisaoffensive', 'added', 'advantage', 'minimum', 'years', 'relevant', 'hands-on', 'experience', 'strong', 'problem-solving', 'skills', 'cybersecurity', 'ability', 'agile', 'environment', 'collaborating', 'maintain', 'strict', 'confidentiality', 'establish', 'trust', 'credibility', 'act', 'complete', 'integrity', 'detail-oriented', 'resourceful', 'diligent', 'time', 'organizational', 'sound', 'judgment', 'excellent', 'communication', 'proactive', 'little', 'supervision', 'prioritize', 'tasks', 'manage', 'multiple', ""priorities'""]"
IT-Software-DB-QA-Web-Graphics-GIS,[68],"[""'iam"", 'security', 'engineer', 'sailpoint', 'company', '-et', 'cetera', 'solutions', 'sri', 'jayawardenepura', 'kotte', 'your', 'responsibilities', 'in', 'this', 'role', 'position', 'senior', 'plans', 'develops', 'measures', 'safeguard', 'information', 'accidental', 'unauthorized', 'modification', 'destruction', 'disclosure', 'works', 'management', 'personnel', 'identify', 'best', 'practices', 'applies', 'risk', 'based', 'approach', 'following', 'responsibilitiescoordinate', 'infrastructure', 'application', 'threat', 'monitoring', 'teams', 'ensure', 'timely', 'successful', 'delivery', 'work', 'closely', 'architecture', 'engineering', 'design', 'implement', 'new', 'capabilities', 'create', 'maintain', 'system', 'documentation', 'domain', 'technologies', 'including', 'installation', 'configuration', 'appropriate', 'troubleshooting', 'stepsoperational', 'support', 'across', 'multiple', 'tools', 'authentication', 'identity', 'privilege', 'access', 'directory', 'services', 'specifically', 'duties', 'includerespond', 'real', 'time', 'alerting', 'performance', 'events', 'perform', 'initial', 'incident', 'problem', 'determination', 'alerts', 'equipment', 'problems', 'software', 'certificate', 'take', 'predefined', 'recovery', 'actions', 'various', 'operational', 'engaging', 'external', 'resolution', 'provide', 'end', 'users', 'service', 'desk', 'unable', 'solve', 'patching', 'upgrades', 'enhancements', 'request', 'fulfillment', 'dutiesexcellent', 'customer', 'capability', 'attitude', 'provided', 'technology', 'stakeholders', 'additional', 'requirementsprofessional', 'certifications', 'key', 'certification', 'product', 'cloud', 'azure', 'aws', 'platforms', 'desirable', 'technical', 'expertise', 'demonstrates', 'commitment', 'increasing', 'knowledge', 'skills', 'keeping', 'date', 'developments', 'staying', 'informed', 'industry', 'governance', 'framework', 'nist', 'csf', 'sans', 'cis', 'knowing', 'apply', 'relevant', 'processes', 'business', 'needs', 'communication', 'communicate', 'verbally', 'writing', 'levels', 'employees', 'capable', 'formal', 'informal', 'speaks', 'writes', 'clearly', 'understandably', 'right', 'level', 'integrity', 'trust', 'being', 'seen', 'direct', 'truthful', 'individual', 'present', 'unvarnished', 'truth', 'helpful', 'manner', 'keeps', 'confidences', 'admits', 'mistakes', 'doesn’t', 'misrepresent', 'personal', 'gain', 'teamwork', 'supporting', 'team', 'volunteering', 'completing', 'assignments', 'acting', 'positive', 'member', 'contributing', 'discussions', 'developing', 'maintaining', 'relationships', 'enterprise', 'wide', 'defines', 'success', 'terms', 'entire', 'mentoring', 'transfer', 'interpersonal', 'successfully', 'professionally', 'diplomatically', 'interacts', 'others', 'develop', 'people', 'widely', 'varying', 'styles', 'organization', 'it', 'solving', 'uses', 'rigorous', 'logic', 'methods', 'difficult', 'effective', 'probes', 'fruitful', 'sources', 'answers', 'see', 'hidden', 'excellent', 'honest', 'analysis', 'looks', 'beyond', 'obvious', 'stop', 'first', 'answer', '“company”', 'strategic', 'tactical', 'safety', 'conscious', 'environment', 'resulting', ""employee'""]"
IT-Software-DB-QA-Web-Graphics-GIS,[69],"[""'associate"", 'information', 'security', 'analyst', 'company', '-pearson', 'sri', 'lanka', 'specialist', 'grca', 'job', 'purpose', 'reporting', 'core', 'uk', 'officer', 'assurance', 'director', 'work', 'alongside', 'project', 'managers', 'technology-focused', 'analysts', 'engineers', 'administrators', 'define', 'requirements', 'assure', 'architectural', 'designs', 'coordinate', 'activities', 'required', 'validate', 'existence', 'effectiveness', 'mitigating', 'controls', 'as', 'expected', 'assist', 'taking', 'projects', 'conception', 'go', 'live', 'part', 'secure', 'design', 'process', 'you', 'also', 'articulate', 'illustrate', 'senior', 'stakeholders', 'management', 'justifications', 'explanation', 'proposed', 'apply', 'product', 'platforms', 'scope', 'key', 'responsibilities', 'identify', 'proportionate', 'risk', 'profile', 'products', 'compliance', 'pearson', 'policy', 'produce', 'clear', 'concise', 'artefacts', 'describes', 'implemented', 'assured', 'communicates', 'solutions', 'business', 'partners', 'it', 'staff', 'act', 'trusted', 'advisor', 'understood', 'appropriately', 'exceptions', 'establish', 'remediation', 'plans', 'seek', 'approval', 'regional', 'officers', 'develop', 'strong', 'working', 'relationship', 'partner', 'architecture', 'engineering', 'teams', 'implement', 'defined', 'rest', 'ciso', 'team', 'mitigation', 'implementation', 'technical', 'tasks', 'analyse', 'interpret', 'vulnerability', 'penetration', 'test', 'reports', 'metrics', 'strategies', 'effectively', 'communicate', 'successes', 'progress', 'processes', 'essential', 'skills', 'qualifications', 'experience', 'current', 'practical', 'hands-on', 'providing', 'solution', 'input', 'across', 'number', 'digital', 'transformation', 'programmes', 'acting', 'knowledge', 'industry', 'standard', 'program', 'development', 'life', 'cycle', 'including', 'sdlc', 'principles', 'agile', 'software', 'cloud', 'provider', 'ecosystems', 'amazon', 'aws', 'microsoft', 'azure', 'openstack', 'least', 'two', 'following', 'standards', 'owasp', 'iso27001', 'iso27005', 'iso31000', 'nist', 'some', 'unixlinux', 'windows', 'system', 'administration', 'broad', 'range', 'technologies', 'nextgen', 'firewalls', 'dlp', 'nac', 'ids', 'ips', 'idam', 'pki', 'siem', 'anti-malware', 'scoping', 'managing', 'assessment', 'ability', 'interact', 'build', 'relationships', 'levels', 'units', 'organizations', 'understand', 'imperatives', 'excellent', 'verbal', 'written', 'communications', 'often', 'remotely', 'via', 'video', 'conferencing', 'analytical', 'analyze', 'relate', 'appropriate', 'certification', 'certified', 'systems', 'professional', 'cissp', 'manager', 'cism', 'advantage', 'actively', 'evangelise', 'concepts', 'promote', 'capabilities', 'offered', 'desirable', 'bachelors', 'degree', 'equivalent', 'familiarity', 'applicable', 'legal', 'regulatory', 'us', 'sarbanes-oxley', 'health', 'insurance', 'portability', 'accountability', 'hipaa', 'european', 'general', 'data', 'privacy', 'regulation', 'gdpr', 'pcidss', 'designing', 'developing', 'documenting', 'aligned', 'enterprise', 'patterns', 'early', 'career', 'administrator', 'developer', 'using', 'toolsets', 'used', 'eg', 'jira', 'planview', 'technology', 'organization', 'corporate', 'strategy', 'schedule', 'fulltime', 'req', ""id'""]"
Hardware-Networks-Systems,[71],"[""'security"", 'engineer', 'tools', 'company', '-et', 'cetera', 'solutions', 'sri', 'jayawardenepura', 'kotte', 'descriptionthis', 'role', 'work', 'within', 'cross', 'functional', 'teams', 'provide', 'information', 'security', 'knowledge', 'expertise', 'testing', 'focused', 'connected', 'systems', 'hardware', 'responsibilities•implement', 'configure', 'support', 'various', 'software', 'basic', 'qualifications•5', 'years', 'working', 'technical', 'capacity•3', 'implementing', 'configuring', 'supporting', 'tools•able', 'automate', 'tasks', 'script', 'eg', 'python', 'powershell', 'intermediate', 'level•experience', 'agile', 'methodologies', 'team', 'collaboration', 'tools•ability', 'participate', 'including', 'remote', 'resources', 'preferred', 'qualification•bachelor’s', 'degree', 'computer', 'science', 'focus•information', 'industry', 'certification', 'cissp', ""giac'""]"
IT-Software-DB-QA-Web-Graphics-GIS,[73],"[""'software"", 'security', 'engineer', 'company', '-king', 'solution', 'colombo', 'job', 'brief', 'we', 'looking', 'skilled', 'analyze', 'software', 'designs', 'implementations', 'perspective', 'identify', 'resolve', 'issues', 'you', 'include', 'appropriate', 'analysis', 'defences', 'countermeasures', 'phase', 'development', 'lifecycle', 'result', 'robust', 'reliable', 'responsibilities', 'implement', 'test', 'operate', 'advanced', 'techniques', 'compliance', 'technical', 'reference', 'architecture', 'perform', 'on-going', 'testing', 'code', 'review', 'improve', 'troubleshoot', 'debug', 'arise', 'provide', 'engineering', 'new', 'solutions', 'help', 'mitigate', 'vulnerabilities', 'contribute', 'levels', 'maintain', 'documentation', 'consult', 'team', 'members', 'secure', 'coding', 'practices', 'develop', 'familiarity', 'tools', 'best', 'requirements', 'proven', 'work', 'experience', 'detailed', 'knowledge', 'standards', 'state-of-the', 'art', 'capabilities', 'authentication', 'authorization', 'applied', 'cryptography', 'remediation', 'one', 'following', 'core', 'languages', 'ruby', 'rails', 'java', 'javascript', 'net', 'adequate', 'web', 'related', 'technologies', 'applications', 'services', 'service', 'oriented', 'architectures', 'networkweb', 'protocols', 'interest', 'aspects', 'research', 'bs', 'degree', 'computer', ""science'""]"
Sales-Marketing-Merchandising,[74],"[""'business"", 'development', 'manager', 'cctv', 'other', 'elv', 'systems', 'company', '-international', 'security', 'corporations', 'colombo', 'job', 'categories', 'sales', 'marketing', 'new', 'developmentbusiness', 'managementit-hwarenetworkssystems', 'isc', 'solutions', 'one', 'leading', 'firms', 'spearheading', 'contracting', 'projects', 'years', 'we', 'searching', 'energetic', 'young', 'individual', 'drive', 'consumer', 'corporate', 'apparatus', 'newer', 'heights', 'the', 'ideal', 'candidates', 'possess', 'following', 'requirements', 'age', 'minimum', 'experience', 'field', 'engaged', 'similar', 'an', 'existing', 'client', 'base', 'marketable', 'contacts', 'should', 'speak', 'fluent', 'english', 'reside', 'within', '20km', 'valid', 'driving', 'license', 'motor', 'bikes', 'suncity', 'floor', 'st', 'anthonys', 'mawatha', 'please', 'click', 'apply', 'button', 'upload', 'cv', ""via'""]"
Hardware-Networks-Systems,[75],"[""'cyber"", 'security', 'solutions', 'architect', 'dialog', 'axiata', 'plc', 'colombo', 'job', 'categories', 'it-software', 'internet', 'reputed', 'company', 'based', 'we', 'looking', 'talented', 'professional', 'field', 'it-hardware', 'networking', 'join', 'team', 'all', 'eligible', 'candidates', 'invited', 'apply', 'position', 'cyber', 'the', 'this', 'holder', 'responsible', 'developing', 'implementing', 'blueprint', 'subsidiaries', 'build', 'maintain', 'expected', 'confidentiality', 'integrity', 'availability', 'cia', 'systems', 'protecting', 'emerging', 'threats', 'originating', 'internal', 'external', 'threat', 'actors', 'adopting', 'proactive', 'approach', 'protect', 'information', 'assets', 'ensure', 'continuous', 'service', 'delivery', 'users', 'customers', 'drive', 'technology', 'investment', 'efforts', 'lead', 'selection', 'technical', 'perspective', 'frame', 'conduct', 'various', 'approaches', 'including', 'rfirfpstreamlined', 'vendor', 'subsequent', 'proof-of-concept', 'implementation', 'activities', 'cyberinformation', 'related', 'project', 'manage', 'sla’s', 'timely', 'develop', 'enhance', 'target', 'architectures', 'well', 'operate', 'models', 'newexisting', 'services', 'developmaintain', 'infrastructure', 'architecture', 'diagrams', 'facilitate', 'engineering', 'material', 'builds', 'provide', 'input', 'strategic', 'direction', 'decision', 'support', 'adhoc', 'requests', 'research', 'architectureuse', 'case', 'modeling', 'assessmentsreviews', 'minimum', 'baseline', 'configurations', 'existing', 'new', 'technologies', 'standard', 'proposals', 'presentations', 'teams', 'working', 'groups', 'design', 'authorities', 'leadership', 'upon', 'need', 'monitor', 'landscape', 'take', 'appropriate', 'action', 'providing', 'inputs', 'finetune', 'assist', 'incidents', 'investigations', 'breaches', 'fraud', 'part', 'cirt', 'computer', 'incident', 'response', 'act', 'subject', 'matter', 'expert', 'wrt', 'bridging', 'compliance', 'privacy', 'regulatory', 'businesstechnical', 'requirements', 'projects', 'coordinate', 'divisions', 'stake', 'holders', 'intelligence', 'reporting', 'required', 'stakeholder', 'knowledge', 'secure', 'software', 'development', 'lifecycle', 'ssdlc', 'application', 'testing', 'ast', 'continues', 'integration', 'platform', 'cicd', 'should', 'possess', 'cloud', 'concepts', 'multiple', 'person', 'years', 'experience', 'capacity', 'direct', 'highly', 'favorable', 'it', 'bachelors', 'andor', 'masters', 'degree', 'science', 'cybersecurity', 'telecommunication', 'study', 'familiarity', 'maturation', 'wide', 'array', 'ranging', 'systemapplication', 'operationsengineering', 'ideally', 'individual', 'within', 'role', 'held', 'roles', 'organization', 'experienceexposure', 'particularly', 'regard', 'aws', 'gcp', 'microsoft', 'offerings', 'eg', 'azure', 'plus', 'organizations', 'supporting', 'mobile', 'disconnected', 'workforce', 'cissp', 'cism', 'ccsp', 'sans', 'certifications', 'gsec', 'ecsa', 'ecsp', 'familiarityexperience', 'sabsa', 'methodology', 'detailed', 'understanding', 'iso', 'isms', 'nist', 'national', 'institute', 'standards', 'framework', 'cis', 'centre', 'base', 'line', 'slanderers', 'also', 'best', 'practices', 'bs10012', 'pci-dss', 'payment', 'card', 'industry', 'data', 'preferred', 'with', 'policies', 'configuring', 'tools', 'improving', 'processes', 'strong', 'least', 'one', 'following', 'applications', 'unix', 'servers', 'windows', 'oracle', 'ms', 'sql', 'databases', 'networks', 'middleware', 'devices', 'excellent', 'communication', 'skills', 'good', 'relationship', 'management', 'flexibility', 'adaptability', 'face', 'changing', 'priorities', 'ability', 'evaluate', 'risk', 'several', 'unrelated', 'simultaneously', 'negotiate', 'resolutions', 'conflicting', 'business', 'objectives', 'vulnerabilities', 'controls', 'real-world', 'hands-on', 'unquestionable', 'teamwork', 'orientation', 'demonstrated', 'judgment', 'willingness', 'assume', 'responsibility', 'ownership', 'personal', 'initiative', 'work', 'ethic', 'independently', ""poise'""]"
IT-Software-DB-QA-Web-Graphics-GIS,[75],"[""'cyber"", 'security', 'solutions', 'architect', 'dialog', 'axiata', 'plc', 'colombo', 'job', 'categories', 'it-software', 'internet', 'reputed', 'company', 'based', 'we', 'looking', 'talented', 'professional', 'field', 'it-hardware', 'networking', 'join', 'team', 'all', 'eligible', 'candidates', 'invited', 'apply', 'position', 'cyber', 'the', 'this', 'holder', 'responsible', 'developing', 'implementing', 'blueprint', 'subsidiaries', 'build', 'maintain', 'expected', 'confidentiality', 'integrity', 'availability', 'cia', 'systems', 'protecting', 'emerging', 'threats', 'originating', 'internal', 'external', 'threat', 'actors', 'adopting', 'proactive', 'approach', 'protect', 'information', 'assets', 'ensure', 'continuous', 'service', 'delivery', 'users', 'customers', 'drive', 'technology', 'investment', 'efforts', 'lead', 'selection', 'technical', 'perspective', 'frame', 'conduct', 'various', 'approaches', 'including', 'rfirfpstreamlined', 'vendor', 'subsequent', 'proof-of-concept', 'implementation', 'activities', 'cyberinformation', 'related', 'project', 'manage', 'sla’s', 'timely', 'develop', 'enhance', 'target', 'architectures', 'well', 'operate', 'models', 'newexisting', 'services', 'developmaintain', 'infrastructure', 'architecture', 'diagrams', 'facilitate', 'engineering', 'material', 'builds', 'provide', 'input', 'strategic', 'direction', 'decision', 'support', 'adhoc', 'requests', 'research', 'architectureuse', 'case', 'modeling', 'assessmentsreviews', 'minimum', 'baseline', 'configurations', 'existing', 'new', 'technologies', 'standard', 'proposals', 'presentations', 'teams', 'working', 'groups', 'design', 'authorities', 'leadership', 'upon', 'need', 'monitor', 'landscape', 'take', 'appropriate', 'action', 'providing', 'inputs', 'finetune', 'assist', 'incidents', 'investigations', 'breaches', 'fraud', 'part', 'cirt', 'computer', 'incident', 'response', 'act', 'subject', 'matter', 'expert', 'wrt', 'bridging', 'compliance', 'privacy', 'regulatory', 'businesstechnical', 'requirements', 'projects', 'coordinate', 'divisions', 'stake', 'holders', 'intelligence', 'reporting', 'required', 'stakeholder', 'knowledge', 'secure', 'software', 'development', 'lifecycle', 'ssdlc', 'application', 'testing', 'ast', 'continues', 'integration', 'platform', 'cicd', 'should', 'possess', 'cloud', 'concepts', 'multiple', 'person', 'years', 'experience', 'capacity', 'direct', 'highly', 'favorable', 'it', 'bachelors', 'andor', 'masters', 'degree', 'science', 'cybersecurity', 'telecommunication', 'study', 'familiarity', 'maturation', 'wide', 'array', 'ranging', 'systemapplication', 'operationsengineering', 'ideally', 'individual', 'within', 'role', 'held', 'roles', 'organization', 'experienceexposure', 'particularly', 'regard', 'aws', 'gcp', 'microsoft', 'offerings', 'eg', 'azure', 'plus', 'organizations', 'supporting', 'mobile', 'disconnected', 'workforce', 'cissp', 'cism', 'ccsp', 'sans', 'certifications', 'gsec', 'ecsa', 'ecsp', 'familiarityexperience', 'sabsa', 'methodology', 'detailed', 'understanding', 'iso', 'isms', 'nist', 'national', 'institute', 'standards', 'framework', 'cis', 'centre', 'base', 'line', 'slanderers', 'also', 'best', 'practices', 'bs10012', 'pci-dss', 'payment', 'card', 'industry', 'data', 'preferred', 'with', 'policies', 'configuring', 'tools', 'improving', 'processes', 'strong', 'least', 'one', 'following', 'applications', 'unix', 'servers', 'windows', 'oracle', 'ms', 'sql', 'databases', 'networks', 'middleware', 'devices', 'excellent', 'communication', 'skills', 'good', 'relationship', 'management', 'flexibility', 'adaptability', 'face', 'changing', 'priorities', 'ability', 'evaluate', 'risk', 'several', 'unrelated', 'simultaneously', 'negotiate', 'resolutions', 'conflicting', 'business', 'objectives', 'vulnerabilities', 'controls', 'real-world', 'hands-on', 'unquestionable', 'teamwork', 'orientation', 'demonstrated', 'judgment', 'willingness', 'assume', 'responsibility', 'ownership', 'personal', 'initiative', 'work', 'ethic', 'independently', ""poise'""]"
R&D-Science-Research,[75],"[""'cyber"", 'security', 'solutions', 'architect', 'dialog', 'axiata', 'plc', 'colombo', 'job', 'categories', 'it-software', 'internet', 'reputed', 'company', 'based', 'we', 'looking', 'talented', 'professional', 'field', 'it-hardware', 'networking', 'join', 'team', 'all', 'eligible', 'candidates', 'invited', 'apply', 'position', 'cyber', 'the', 'this', 'holder', 'responsible', 'developing', 'implementing', 'blueprint', 'subsidiaries', 'build', 'maintain', 'expected', 'confidentiality', 'integrity', 'availability', 'cia', 'systems', 'protecting', 'emerging', 'threats', 'originating', 'internal', 'external', 'threat', 'actors', 'adopting', 'proactive', 'approach', 'protect', 'information', 'assets', 'ensure', 'continuous', 'service', 'delivery', 'users', 'customers', 'drive', 'technology', 'investment', 'efforts', 'lead', 'selection', 'technical', 'perspective', 'frame', 'conduct', 'various', 'approaches', 'including', 'rfirfpstreamlined', 'vendor', 'subsequent', 'proof-of-concept', 'implementation', 'activities', 'cyberinformation', 'related', 'project', 'manage', 'sla’s', 'timely', 'develop', 'enhance', 'target', 'architectures', 'well', 'operate', 'models', 'newexisting', 'services', 'developmaintain', 'infrastructure', 'architecture', 'diagrams', 'facilitate', 'engineering', 'material', 'builds', 'provide', 'input', 'strategic', 'direction', 'decision', 'support', 'adhoc', 'requests', 'research', 'architectureuse', 'case', 'modeling', 'assessmentsreviews', 'minimum', 'baseline', 'configurations', 'existing', 'new', 'technologies', 'standard', 'proposals', 'presentations', 'teams', 'working', 'groups', 'design', 'authorities', 'leadership', 'upon', 'need', 'monitor', 'landscape', 'take', 'appropriate', 'action', 'providing', 'inputs', 'finetune', 'assist', 'incidents', 'investigations', 'breaches', 'fraud', 'part', 'cirt', 'computer', 'incident', 'response', 'act', 'subject', 'matter', 'expert', 'wrt', 'bridging', 'compliance', 'privacy', 'regulatory', 'businesstechnical', 'requirements', 'projects', 'coordinate', 'divisions', 'stake', 'holders', 'intelligence', 'reporting', 'required', 'stakeholder', 'knowledge', 'secure', 'software', 'development', 'lifecycle', 'ssdlc', 'application', 'testing', 'ast', 'continues', 'integration', 'platform', 'cicd', 'should', 'possess', 'cloud', 'concepts', 'multiple', 'person', 'years', 'experience', 'capacity', 'direct', 'highly', 'favorable', 'it', 'bachelors', 'andor', 'masters', 'degree', 'science', 'cybersecurity', 'telecommunication', 'study', 'familiarity', 'maturation', 'wide', 'array', 'ranging', 'systemapplication', 'operationsengineering', 'ideally', 'individual', 'within', 'role', 'held', 'roles', 'organization', 'experienceexposure', 'particularly', 'regard', 'aws', 'gcp', 'microsoft', 'offerings', 'eg', 'azure', 'plus', 'organizations', 'supporting', 'mobile', 'disconnected', 'workforce', 'cissp', 'cism', 'ccsp', 'sans', 'certifications', 'gsec', 'ecsa', 'ecsp', 'familiarityexperience', 'sabsa', 'methodology', 'detailed', 'understanding', 'iso', 'isms', 'nist', 'national', 'institute', 'standards', 'framework', 'cis', 'centre', 'base', 'line', 'slanderers', 'also', 'best', 'practices', 'bs10012', 'pci-dss', 'payment', 'card', 'industry', 'data', 'preferred', 'with', 'policies', 'configuring', 'tools', 'improving', 'processes', 'strong', 'least', 'one', 'following', 'applications', 'unix', 'servers', 'windows', 'oracle', 'ms', 'sql', 'databases', 'networks', 'middleware', 'devices', 'excellent', 'communication', 'skills', 'good', 'relationship', 'management', 'flexibility', 'adaptability', 'face', 'changing', 'priorities', 'ability', 'evaluate', 'risk', 'several', 'unrelated', 'simultaneously', 'negotiate', 'resolutions', 'conflicting', 'business', 'objectives', 'vulnerabilities', 'controls', 'real-world', 'hands-on', 'unquestionable', 'teamwork', 'orientation', 'demonstrated', 'judgment', 'willingness', 'assume', 'responsibility', 'ownership', 'personal', 'initiative', 'work', 'ethic', 'independently', ""poise'""]"
